medium_24 | obstacles_only/nmpc_short_controls_first_model_deep.pth,4,20.0,4,22.29,6,20.13
medium_25 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,4,28.03,out-of-bounds,60
medium_26 | obstacles_only/nmpc_short_controls_first_model_deep.pth,9,19.57,10,19.66,7,19.58
medium_27 | obstacles_only/nmpc_short_controls_first_model_deep.pth,5,19.69,6,18.75,3,19.57
medium_28 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_29 | obstacles_only/nmpc_short_controls_first_model_deep.pth,3,28.69,out-of-bounds,60,2,22.39
medium_30 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,2,32.79,3,33.29
medium_31 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
medium_32 | obstacles_only/nmpc_short_controls_first_model_deep.pth,3,33.32,3,33.04,2,36.12
hard_23 | obstacles_only/nmpc_short_controls_first_model_deep.pth,7,22.52,8,23.18,out-of-bounds,60
hard_24 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,9,25.25,4,23.94
hard_25 | obstacles_only/nmpc_short_controls_first_model_deep.pth,9,25.01,10,25.59,12,31.84
hard_26 | obstacles_only/nmpc_short_controls_first_model_deep.pth,2,20.0,8,20.14,5,19.43
hard_27 | obstacles_only/nmpc_short_controls_first_model_deep.pth,6,30.05,5,28.49,out-of-bounds,60
hard_28 | obstacles_only/nmpc_short_controls_first_model_deep.pth,5,19.84,8,20.73,10,20.01
hard_29 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,11,21.87,5,26.88
hard_30 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,8,19.27,5,23.68
hard_31 | obstacles_only/nmpc_short_controls_first_model_deep.pth,10,27.03,out-of-bounds,60,out-of-bounds,60
hard_32 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,5,19.82,out-of-bounds,60
hard_33 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_34 | obstacles_only/nmpc_short_controls_first_model_deep.pth,7,20.72,12,20.67,12,20.37
hard_35 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,12,22.56,11,29.67
hard_36 | obstacles_only/nmpc_short_controls_first_model_deep.pth,7,26.66,16,26.86,4,25.95
hard_37 | obstacles_only/nmpc_short_controls_first_model_deep.pth,out-of-bounds,60,7,19.83,out-of-bounds,60
hard_38 | obstacles_only/nmpc_short_controls_first_model_deep.pth,8,21.13,9,19.13,6,19.82
hard_39 | obstacles_only/nmpc_short_controls_first_model_deep.pth,6,24.64,9,27.85,9,23.96
